storm_id,storm_name,year,doy,time,rectype,stormtype,lat,lng,wind,wind_k,press
AL071971,UNNAMED,1971,224,18:00,,TD,26.2N,83.1W,28.769499999999997,25,NA
AL071971,UNNAMED,1971,225,00:00,,TD,26.5N,82.7W,28.769499999999997,25,NA
AL071971,UNNAMED,1971,225,06:00,,TD,26.8N,82.3W,28.769499999999997,25,NA
AL071971,UNNAMED,1971,225,12:00,,TD,27.0N,82.0W,23.0156,20,NA
AL071971,UNNAMED,1971,225,18:00,,TD,27.3N,81.2W,23.0156,20,NA
AL071971,UNNAMED,1971,226,00:00,,TD,27.5N,81.7W,23.0156,20,NA
AL071971,UNNAMED,1971,226,06:00,,TD,27.8N,81.6W,23.0156,20,NA
AL071971,UNNAMED,1971,226,12:00,,TD,28.0N,81.5W,23.0156,20,NA
AL071971,UNNAMED,1971,226,18:00,,TD,28.1N,81.8W,23.0156,20,NA
AL071971,UNNAMED,1971,227,00:00,,TD,28.2N,82.2W,23.0156,20,NA
AL071971,UNNAMED,1971,227,06:00,,TD,28.3N,82.6W,28.769499999999997,25,NA
AL071971,UNNAMED,1971,227,12:00,,TD,28.5N,83.0W,28.769499999999997,25,NA
AL071971,UNNAMED,1971,227,18:00,,TD,28.9N,83.2W,28.769499999999997,25,NA
AL071971,UNNAMED,1971,228,00:00,,TD,29.2N,83.5W,28.769499999999997,25,NA
AL071971,UNNAMED,1971,228,06:00,,TD,29.6N,83.8W,28.769499999999997,25,NA
AL071971,UNNAMED,1971,228,12:00,,TD,30.0N,84.0W,NA,NA,NA
AL081971,CHLOE,1971,230,12:00,,TD,13.0N,52.5W,34.523399999999995,30,1007
AL081971,CHLOE,1971,230,18:00,,TD,13.2N,55.0W,34.523399999999995,30,NA
AL081971,CHLOE,1971,231,00:00,,TD,13.5N,57.0W,34.523399999999995,30,NA
AL081971,CHLOE,1971,231,06:00,,TD,13.8N,59.0W,34.523399999999995,30,NA
AL081971,CHLOE,1971,231,12:00,,TD,14.0N,60.7W,34.523399999999995,30,NA
AL081971,CHLOE,1971,231,18:00,,TD,14.2N,62.0W,34.523399999999995,30,NA
AL081971,CHLOE,1971,232,00:00,,TS,14.3N,63.5W,40.2773,35,1004
AL081971,CHLOE,1971,232,06:00,,TS,14.8N,65.0W,51.78509999999999,45,NA
AL081971,CHLOE,1971,232,12:00,,TS,15.0N,66.5W,57.538999999999994,50,NA
AL081971,CHLOE,1971,232,18:00,,TS,15.4N,67.7W,63.292899999999996,55,NA
AL081971,CHLOE,1971,233,00:00,,TS,16.0N,69.5W,57.538999999999994,50,NA
AL081971,CHLOE,1971,233,06:00,,TS,16.0N,71.5W,46.0312,40,NA
AL081971,CHLOE,1971,233,12:00,,TD,15.5N,73.5W,34.523399999999995,30,1007
AL081971,CHLOE,1971,233,18:00,,TD,15.0N,75.0W,34.523399999999995,30,NA
AL081971,CHLOE,1971,234,00:00,,TD,14.8N,76.0W,28.769499999999997,25,NA
AL081971,CHLOE,1971,234,06:00,,TD,14.8N,77.0W,28.769499999999997,25,NA
AL081971,CHLOE,1971,234,12:00,,TD,15.0N,78.0W,28.769499999999997,25,NA
AL081971,CHLOE,1971,234,18:00,,TD,15.2N,79.0W,28.769499999999997,25,NA
AL081971,CHLOE,1971,235,00:00,,TD,15.6N,80.0W,28.769499999999997,25,NA
AL081971,CHLOE,1971,235,06:00,,TD,16.0N,81.0W,28.769499999999997,25,NA
AL081971,CHLOE,1971,235,12:00,,TD,16.5N,82.0W,28.769499999999997,25,NA
AL081971,CHLOE,1971,235,18:00,,TD,17.0N,83.0W,28.769499999999997,25,NA
AL081971,CHLOE,1971,236,00:00,,TD,17.4N,84.0W,28.769499999999997,25,1007
AL081971,CHLOE,1971,236,06:00,,TD,17.8N,85.0W,28.769499999999997,25,NA
AL081971,CHLOE,1971,236,12:00,,TD,17.9N,86.0W,28.769499999999997,25,NA
AL081971,CHLOE,1971,236,18:00,,TD,18.0N,86.8W,28.769499999999997,25,NA
AL081971,CHLOE,1971,237,00:00,,TD,18.0N,87.5W,28.769499999999997,25,NA
AL081971,CHLOE,1971,237,06:00,,TD,18.0N,88.0W,28.769499999999997,25,NA
AL081971,CHLOE,1971,237,12:00,,TD,18.0N,88.5W,28.769499999999997,25,NA
AL091971,DORIA,1971,232,12:00,,TD,11.5N,47.0W,28.769499999999997,25,NA
AL091971,DORIA,1971,232,18:00,,TD,11.6N,48.0W,34.523399999999995,30,NA
AL091971,DORIA,1971,233,00:00,,TD,11.7N,49.0W,34.523399999999995,30,NA
AL091971,DORIA,1971,233,06:00,,TD,11.8N,50.0W,34.523399999999995,30,NA
AL091971,DORIA,1971,233,12:00,,TD,12.0N,51.0W,34.523399999999995,30,NA
AL091971,DORIA,1971,233,18:00,,TD,12.2N,52.2W,34.523399999999995,30,NA
AL091971,DORIA,1971,234,00:00,,TD,12.8N,53.4W,34.523399999999995,30,NA
AL091971,DORIA,1971,234,06:00,,TD,13.2N,54.8W,34.523399999999995,30,NA
AL091971,DORIA,1971,234,12:00,,TD,14.0N,56.0W,28.769499999999997,25,NA
AL091971,DORIA,1971,234,18:00,,TD,14.8N,57.5W,28.769499999999997,25,NA
AL091971,DORIA,1971,235,00:00,,TD,15.7N,59.0W,28.769499999999997,25,NA
AL091971,DORIA,1971,235,06:00,,TD,16.5N,60.8W,28.769499999999997,25,NA
AL091971,DORIA,1971,235,12:00,,TD,17.3N,62.4W,28.769499999999997,25,NA
AL091971,DORIA,1971,235,18:00,,TD,18.0N,64.0W,28.769499999999997,25,NA
AL091971,DORIA,1971,236,00:00,,TD,18.6N,65.4W,28.769499999999997,25,NA
AL091971,DORIA,1971,236,06:00,,TD,19.2N,66.9W,28.769499999999997,25,NA
AL091971,DORIA,1971,236,12:00,,TD,19.8N,68.3W,34.523399999999995,30,NA
AL091971,DORIA,1971,236,18:00,,TD,20.4N,69.8W,34.523399999999995,30,NA
AL091971,DORIA,1971,237,00:00,,TD,21.0N,71.0W,34.523399999999995,30,NA
AL091971,DORIA,1971,237,06:00,,TD,21.8N,72.2W,34.523399999999995,30,NA
AL091971,DORIA,1971,237,12:00,,TD,22.5N,73.2W,34.523399999999995,30,NA
AL091971,DORIA,1971,237,18:00,,TD,23.2N,74.2W,34.523399999999995,30,NA
AL091971,DORIA,1971,238,00:00,,TD,24.2N,75.1W,28.769499999999997,25,NA
AL091971,DORIA,1971,238,06:00,,TD,25.4N,75.6W,28.769499999999997,25,NA
AL091971,DORIA,1971,238,12:00,,TD,26.8N,76.4W,34.523399999999995,30,NA
AL091971,DORIA,1971,238,18:00,,TD,28.2N,77.0W,34.523399999999995,30,1008
AL091971,DORIA,1971,239,00:00,,TS,29.2N,77.2W,46.0312,40,1006
AL091971,DORIA,1971,239,06:00,,TS,31.0N,77.2W,51.78509999999999,45,999
AL091971,DORIA,1971,239,12:00,,TS,32.8N,77.2W,57.538999999999994,50,998
AL091971,DORIA,1971,239,18:00,,TS,34.8N,76.8W,63.292899999999996,55,989
AL091971,DORIA,1971,240,00:00,,TS,36.5N,76.5W,63.292899999999996,55,NA
AL091971,DORIA,1971,240,06:00,,TS,38.5N,75.3W,57.538999999999994,50,993
AL091971,DORIA,1971,240,12:00,,TS,41.2N,73.7W,51.78509999999999,45,997
AL091971,DORIA,1971,240,18:00,,TS,43.8N,71.8W,51.78509999999999,45,NA
AL091971,DORIA,1971,241,00:00,,EX,46.0N,70.0W,40.2773,35,NA
AL091971,DORIA,1971,241,06:00,,EX,48.0N,68.0W,40.2773,35,NA
AL101971,UNNAMED,1971,240,12:00,,TD,24.0N,73.0W,23.0156,20,NA
AL101971,UNNAMED,1971,240,18:00,,TD,24.2N,74.1W,28.769499999999997,25,NA
AL101971,UNNAMED,1971,241,00:00,,TD,24.5N,75.2W,28.769499999999997,25,NA
AL101971,UNNAMED,1971,241,06:00,,TD,24.8N,76.4W,28.769499999999997,25,NA
AL101971,UNNAMED,1971,241,12:00,,TD,25.0N,77.5W,28.769499999999997,25,NA
AL101971,UNNAMED,1971,241,18:00,,TD,25.2N,78.6W,28.769499999999997,25,NA
AL101971,UNNAMED,1971,242,00:00,,TD,25.5N,79.7W,28.769499999999997,25,NA
AL101971,UNNAMED,1971,242,06:00,,TD,25.8N,80.9W,28.769499999999997,25,NA
AL101971,UNNAMED,1971,242,12:00,,TD,26.0N,82.0W,23.0156,20,NA
AL101971,UNNAMED,1971,242,18:00,,TD,26.2N,83.5W,23.0156,20,NA
AL101971,UNNAMED,1971,243,00:00,,TD,26.5N,85.0W,28.769499999999997,25,NA
AL101971,UNNAMED,1971,243,06:00,,TD,26.8N,86.5W,28.769499999999997,25,NA
AL101971,UNNAMED,1971,243,12:00,,TD,27.0N,88.0W,28.769499999999997,25,NA
AL101971,UNNAMED,1971,243,18:00,,TD,27.7N,88.7W,28.769499999999997,25,NA
AL101971,UNNAMED,1971,244,00:00,,TD,28.5N,89.5W,28.769499999999997,25,NA
AL101971,UNNAMED,1971,244,06:00,,TD,29.2N,90.2W,28.769499999999997,25,NA
AL101971,UNNAMED,1971,244,12:00,,TD,30.0N,91.0W,NA,NA,NA
AL111971,FERN,1971,246,12:00,,TD,27.5N,87.5W,28.769499999999997,25,NA
AL111971,FERN,1971,246,18:00,,TD,27.7N,87.7W,28.769499999999997,25,NA
AL111971,FERN,1971,247,00:00,,TD,28.0N,88.0W,28.769499999999997,25,NA
AL111971,FERN,1971,247,06:00,,TD,28.2N,88.6W,28.769499999999997,25,NA
AL111971,FERN,1971,247,12:00,,TD,28.6N,89.0W,28.769499999999997,25,NA
AL111971,FERN,1971,247,18:00,,TD,29.0N,89.3W,28.769499999999997,25,NA
AL111971,FERN,1971,248,00:00,,TD,29.5N,89.5W,28.769499999999997,25,NA
AL111971,FERN,1971,248,06:00,,TD,30.1N,89.6W,28.769499999999997,25,NA
AL111971,FERN,1971,248,12:00,,TD,30.7N,89.8W,28.769499999999997,25,NA
AL111971,FERN,1971,248,18:00,,TD,30.6N,89.9W,28.769499999999997,25,NA
AL111971,FERN,1971,249,00:00,,TD,30.3N,90.0W,28.769499999999997,25,NA
AL111971,FERN,1971,249,06:00,,TD,29.9N,90.3W,28.769499999999997,25,NA
AL111971,FERN,1971,249,12:00,,TD,29.5N,90.5W,28.769499999999997,25,NA
AL111971,FERN,1971,249,18:00,,TD,29.0N,91.0W,28.769499999999997,25,NA
AL111971,FERN,1971,250,00:00,,TD,28.6N,91.3W,28.769499999999997,25,NA
AL111971,FERN,1971,250,06:00,,TD,28.1N,91.6W,28.769499999999997,25,NA
AL111971,FERN,1971,250,12:00,,TD,27.7N,92.0W,34.523399999999995,30,NA
AL111971,FERN,1971,250,18:00,,TD,27.3N,92.3W,34.523399999999995,30,NA
AL111971,FERN,1971,251,00:00,,TS,26.9N,92.6W,46.0312,40,1000
AL111971,FERN,1971,251,06:00,,TS,26.6N,92.8W,51.78509999999999,45,1000
AL111971,FERN,1971,251,12:00,,TS,26.4N,93.1W,57.538999999999994,50,1000
AL111971,FERN,1971,251,18:00,,TS,26.3N,93.4W,63.292899999999996,55,995
AL111971,FERN,1971,252,00:00,,HU,26.4N,93.7W,74.80069999999999,65,987
AL111971,FERN,1971,252,06:00,,HU,26.7N,94.0W,92.0624,80,993
AL111971,FERN,1971,252,12:00,,HU,27.1N,94.3W,92.0624,80,992
AL111971,FERN,1971,252,18:00,,HU,27.5N,94.5W,86.3085,75,992
AL111971,FERN,1971,253,00:00,,HU,28.0N,94.8W,80.5546,70,988
AL111971,FERN,1971,253,06:00,,HU,28.5N,95.3W,74.80069999999999,65,988
AL111971,FERN,1971,253,12:00,,TS,28.5N,96.0W,69.04679999999999,60,979
AL111971,FERN,1971,253,18:00,,TS,28.3N,96.5W,69.04679999999999,60,979
AL111971,FERN,1971,254,00:00,,TS,28.0N,96.9W,63.292899999999996,55,988
AL111971,FERN,1971,254,06:00,,TS,27.7N,97.3W,63.292899999999996,55,983
AL111971,FERN,1971,254,12:00,,TS,27.5N,97.6W,51.78509999999999,45,978
AL111971,FERN,1971,254,18:00,,TS,27.3N,98.0W,46.0312,40,NA
AL111971,FERN,1971,255,00:00,,TS,27.1N,98.4W,40.2773,35,NA
AL111971,FERN,1971,255,06:00,,TS,27.1N,98.8W,40.2773,35,NA
AL111971,FERN,1971,255,12:00,,TS,27.0N,99.2W,40.2773,35,NA
AL111971,FERN,1971,255,18:00,,TD,26.9N,99.7W,34.523399999999995,30,NA
AL111971,FERN,1971,256,00:00,,TD,26.9N,100.3W,28.769499999999997,25,NA
AL121971,UNNAMED,1971,246,12:00,,TD,13.5N,17.5W,23.0156,20,NA
AL121971,UNNAMED,1971,246,18:00,,TD,13.5N,18.5W,23.0156,20,NA
AL121971,UNNAMED,1971,247,00:00,,TD,13.5N,19.5W,28.769499999999997,25,NA
AL121971,UNNAMED,1971,247,06:00,,TD,13.5N,20.0W,28.769499999999997,25,NA
AL121971,UNNAMED,1971,247,12:00,,TD,13.5N,21.0W,34.523399999999995,30,NA
AL121971,UNNAMED,1971,247,18:00,,TD,13.6N,21.6W,34.523399999999995,30,NA
AL121971,UNNAMED,1971,248,00:00,,TD,13.7N,22.3W,34.523399999999995,30,NA
AL121971,UNNAMED,1971,248,06:00,,TD,13.8N,24.1W,34.523399999999995,30,NA
AL121971,UNNAMED,1971,248,12:00,,TD,14.0N,25.5W,34.523399999999995,30,NA
AL121971,UNNAMED,1971,248,18:00,,TD,14.4N,26.9W,34.523399999999995,30,NA
AL121971,UNNAMED,1971,249,00:00,,TD,14.8N,28.3W,34.523399999999995,30,NA
AL121971,UNNAMED,1971,249,06:00,,TD,15.1N,29.6W,34.523399999999995,30,NA
AL121971,UNNAMED,1971,249,12:00,,TD,15.5N,31.0W,28.769499999999997,25,NA
AL121971,UNNAMED,1971,249,18:00,,TD,15.8N,32.2W,28.769499999999997,25,NA
AL121971,UNNAMED,1971,250,00:00,,TD,16.2N,33.5W,28.769499999999997,25,NA
AL121971,UNNAMED,1971,250,06:00,,TD,16.6N,33.5W,28.769499999999997,25,NA
AL121971,UNNAMED,1971,250,12:00,,TD,17.0N,36.0W,28.769499999999997,25,NA
AL121971,UNNAMED,1971,250,18:00,,TD,17.0N,37.2W,28.769499999999997,25,NA
AL121971,UNNAMED,1971,251,00:00,,TD,17.0N,38.5W,23.0156,20,NA
AL121971,UNNAMED,1971,251,06:00,,TD,17.0N,39.7W,23.0156,20,NA
AL121971,UNNAMED,1971,251,12:00,,TD,17.0N,41.0W,23.0156,20,NA
AL121971,UNNAMED,1971,251,18:00,,TD,17.0N,42.5W,23.0156,20,NA
AL131971,EDITH,1971,248,18:00,,TD,11.4N,58.0W,28.769499999999997,25,1010
AL131971,EDITH,1971,249,00:00,,TD,11.6N,59.4W,34.523399999999995,30,NA
AL131971,EDITH,1971,249,06:00,,TD,11.8N,61.1W,34.523399999999995,30,NA
AL131971,EDITH,1971,249,12:00,,TD,12.0N,62.8W,34.523399999999995,30,NA
AL131971,EDITH,1971,249,18:00,,TD,12.2N,64.4W,28.769499999999997,25,NA
AL131971,EDITH,1971,250,00:00,,TD,12.3N,66.0W,28.769499999999997,25,NA
AL131971,EDITH,1971,250,06:00,,TD,12.5N,67.7W,28.769499999999997,25,NA
AL131971,EDITH,1971,250,12:00,,TS,12.7N,69.1W,40.2773,35,1006
AL131971,EDITH,1971,250,18:00,,TS,12.9N,70.9W,51.78509999999999,45,995
AL131971,EDITH,1971,251,00:00,,TS,13.0N,72.3W,69.04679999999999,60,NA
AL131971,EDITH,1971,251,06:00,,HU,13.2N,73.8W,74.80069999999999,65,993
AL131971,EDITH,1971,251,12:00,,HU,13.6N,75.3W,74.80069999999999,65,NA
AL131971,EDITH,1971,251,18:00,,HU,13.8N,77.2W,86.3085,75,982
AL131971,EDITH,1971,252,00:00,,HU,14.0N,78.8W,103.57019999999999,90,NA
AL131971,EDITH,1971,252,06:00,,HU,14.2N,80.5W,120.83189999999999,105,NA
AL131971,EDITH,1971,252,12:00,,HU,14.4N,81.9W,138.09359999999998,120,960
AL131971,EDITH,1971,252,18:00,,HU,14.8N,83.2W,161.1092,140,943
AL131971,EDITH,1971,253,00:00,,HU,15.2N,84.1W,115.07799999999999,100,NA
AL131971,EDITH,1971,253,06:00,,HU,15.5N,84.9W,92.0624,80,NA
AL131971,EDITH,1971,253,12:00,,HU,15.9N,85.8W,80.5546,70,NA
AL131971,EDITH,1971,253,18:00,,HU,16.5N,86.9W,74.80069999999999,65,NA
AL131971,EDITH,1971,254,00:00,,TS,17.3N,87.8W,69.04679999999999,60,NA
AL131971,EDITH,1971,254,06:00,,TS,18.1N,88.4W,69.04679999999999,60,NA
AL131971,EDITH,1971,254,12:00,,TS,18.6N,89.2W,51.78509999999999,45,NA
AL131971,EDITH,1971,254,18:00,,TS,19.3N,89.9W,40.2773,35,NA
AL131971,EDITH,1971,255,00:00,,TS,19.8N,90.5W,40.2773,35,1000
AL131971,EDITH,1971,255,06:00,,TS,20.7N,91.4W,40.2773,35,1001
AL131971,EDITH,1971,255,12:00,,TS,21.5N,92.2W,40.2773,35,1000
AL131971,EDITH,1971,255,18:00,,TS,21.9N,92.9W,40.2773,35,1000
AL131971,EDITH,1971,256,00:00,,TS,22.1N,93.3W,40.2773,35,NA
AL131971,EDITH,1971,256,06:00,,TS,22.3N,94.2W,51.78509999999999,45,998
AL131971,EDITH,1971,256,12:00,,TS,22.9N,95.1W,46.0312,40,NA
AL131971,EDITH,1971,256,18:00,,TS,23.1N,96.1W,46.0312,40,NA
AL131971,EDITH,1971,257,00:00,,TS,23.3N,96.9W,51.78509999999999,45,NA
AL131971,EDITH,1971,257,06:00,,TS,23.4N,97.6W,51.78509999999999,45,NA
AL131971,EDITH,1971,257,12:00,,TS,23.7N,97.8W,51.78509999999999,45,NA
AL131971,EDITH,1971,257,18:00,,TS,23.9N,97.8W,51.78509999999999,45,992
AL131971,EDITH,1971,258,00:00,,TS,24.2N,97.6W,51.78509999999999,45,989
AL131971,EDITH,1971,258,06:00,,TS,24.7N,97.2W,51.78509999999999,45,NA
AL131971,EDITH,1971,258,12:00,,TS,25.3N,96.8W,57.538999999999994,50,984
AL131971,EDITH,1971,258,18:00,,HU,26.2N,96.2W,74.80069999999999,65,982
AL131971,EDITH,1971,259,00:00,,HU,27.3N,95.4W,80.5546,70,979
AL131971,EDITH,1971,259,06:00,,HU,28.4N,94.6W,92.0624,80,977
AL131971,EDITH,1971,259,12:00,,HU,29.5N,93.1W,97.8163,85,978
AL131971,EDITH,1971,259,18:00,,TS,30.5N,91.6W,69.04679999999999,60,NA
AL131971,EDITH,1971,260,00:00,,TS,31.8N,89.9W,46.0312,40,NA
AL131971,EDITH,1971,260,06:00,,TD,32.3N,89.0W,34.523399999999995,30,NA
AL131971,EDITH,1971,260,12:00,,TD,32.9N,87.8W,28.769499999999997,25,NA
AL131971,EDITH,1971,260,18:00,,TD,33.3N,87.0W,28.769499999999997,25,NA
AL131971,EDITH,1971,261,00:00,,TD,33.7N,85.8W,28.769499999999997,25,NA
AL131971,EDITH,1971,261,06:00,,TD,34.0N,84.7W,28.769499999999997,25,NA
AL141971,GINGER,1971,249,00:00,,TD,25.5N,71.5W,28.769499999999997,25,NA
AL141971,GINGER,1971,249,06:00,,TD,25.2N,71.2W,28.769499999999997,25,NA
AL141971,GINGER,1971,249,12:00,,TD,25.0N,71.0W,28.769499999999997,25,NA
AL141971,GINGER,1971,249,18:00,,TD,24.8N,70.8W,28.769499999999997,25,NA
AL141971,GINGER,1971,250,00:00,,TD,24.6N,70.5W,28.769499999999997,25,NA
AL141971,GINGER,1971,250,06:00,,TD,24.4N,70.3W,28.769499999999997,25,NA
AL141971,GINGER,1971,250,12:00,,TD,24.3N,69.9W,28.769499999999997,25,NA
AL141971,GINGER,1971,250,18:00,,TD,24.7N,69.3W,28.769499999999997,25,NA
AL141971,GINGER,1971,251,00:00,,TD,25.2N,68.8W,28.769499999999997,25,NA
AL141971,GINGER,1971,251,06:00,,TD,25.5N,68.5W,28.769499999999997,25,NA
AL141971,GINGER,1971,251,12:00,,TD,25.9N,68.2W,28.769499999999997,25,NA
AL141971,GINGER,1971,251,18:00,,TD,26.3N,68.0W,28.769499999999997,25,NA
AL141971,GINGER,1971,252,00:00,,TD,26.6N,67.9W,28.769499999999997,25,NA
AL141971,GINGER,1971,252,06:00,,TD,26.8N,67.7W,28.769499999999997,25,NA
AL141971,GINGER,1971,252,12:00,,TD,27.0N,67.6W,28.769499999999997,25,1008
AL141971,GINGER,1971,252,18:00,,TD,27.3N,67.4W,34.523399999999995,30,NA
AL141971,GINGER,1971,253,00:00,,TD,27.6N,67.0W,34.523399999999995,30,NA
AL141971,GINGER,1971,253,06:00,,TD,27.7N,66.6W,34.523399999999995,30,NA
AL141971,GINGER,1971,253,12:00,,TS,27.7N,66.1W,46.0312,40,1003
AL141971,GINGER,1971,253,18:00,,TS,27.7N,65.5W,51.78509999999999,45,NA
AL141971,GINGER,1971,254,00:00,,TS,27.7N,65.0W,57.538999999999994,50,NA
AL141971,GINGER,1971,254,06:00,,TS,27.8N,64.2W,63.292899999999996,55,NA
AL141971,GINGER,1971,254,12:00,,HU,27.9N,63.3W,74.80069999999999,65,991
AL141971,GINGER,1971,254,18:00,,HU,28.3N,62.4W,74.80069999999999,65,NA
AL141971,GINGER,1971,255,00:00,,HU,28.9N,61.6W,80.5546,70,NA
AL141971,GINGER,1971,255,06:00,,HU,29.6N,60.7W,86.3085,75,NA
AL141971,GINGER,1971,255,12:00,,HU,30.3N,59.9W,86.3085,75,985
AL141971,GINGER,1971,255,18:00,,HU,31.1N,59.0W,92.0624,80,NA
AL141971,GINGER,1971,256,00:00,,HU,31.7N,58.2W,92.0624,80,NA
AL141971,GINGER,1971,256,06:00,,HU,32.3N,57.2W,97.8163,85,NA
AL141971,GINGER,1971,256,12:00,,HU,32.7N,56.1W,97.8163,85,NA
AL141971,GINGER,1971,256,18:00,,HU,33.0N,54.9W,103.57019999999999,90,959
AL141971,GINGER,1971,257,00:00,,HU,33.3N,53.3W,109.32409999999999,95,NA
AL141971,GINGER,1971,257,06:00,,HU,33.6N,52.7W,103.57019999999999,90,NA
AL141971,GINGER,1971,257,12:00,,HU,33.7N,50.1W,97.8163,85,NA
AL141971,GINGER,1971,257,18:00,,HU,33.3N,48.3W,92.0624,80,964
AL141971,GINGER,1971,258,00:00,,HU,33.0N,48.4W,86.3085,75,NA
AL141971,GINGER,1971,258,06:00,,HU,32.9N,48.7W,86.3085,75,NA
AL141971,GINGER,1971,258,12:00,,HU,32.8N,49.1W,80.5546,70,981
AL141971,GINGER,1971,258,18:00,,HU,32.7N,49.4W,80.5546,70,NA
AL141971,GINGER,1971,259,00:00,,HU,32.7N,49.6W,80.5546,70,NA
AL141971,GINGER,1971,259,06:00,,HU,32.7N,49.8W,80.5546,70,NA
AL141971,GINGER,1971,259,12:00,,HU,32.7N,50.1W,74.80069999999999,65,987
AL141971,GINGER,1971,259,18:00,,HU,32.7N,50.5W,74.80069999999999,65,NA
AL141971,GINGER,1971,260,00:00,,HU,32.7N,51.0W,74.80069999999999,65,987
AL141971,GINGER,1971,260,06:00,,HU,32.7N,51.5W,74.80069999999999,65,NA
AL141971,GINGER,1971,260,12:00,,HU,32.7N,51.9W,74.80069999999999,65,992
AL141971,GINGER,1971,260,18:00,,HU,32.6N,52.2W,74.80069999999999,65,NA
AL141971,GINGER,1971,261,00:00,,HU,32.5N,52.4W,74.80069999999999,65,NA
AL141971,GINGER,1971,261,06:00,,HU,32.3N,52.6W,74.80069999999999,65,NA
AL141971,GINGER,1971,261,12:00,,HU,32.1N,52.8W,74.80069999999999,65,NA
AL141971,GINGER,1971,261,18:00,,HU,31.8N,52.8W,74.80069999999999,65,NA
AL141971,GINGER,1971,262,00:00,,HU,31.4N,52.6W,74.80069999999999,65,NA
AL141971,GINGER,1971,262,06:00,,HU,31.0N,52.2W,74.80069999999999,65,NA
AL141971,GINGER,1971,262,12:00,,HU,31.0N,51.7W,74.80069999999999,65,987
AL141971,GINGER,1971,262,18:00,,HU,31.2N,51.6W,74.80069999999999,65,NA
AL141971,GINGER,1971,263,00:00,,HU,31.4N,51.7W,74.80069999999999,65,NA
AL141971,GINGER,1971,263,06:00,,HU,31.6N,51.8W,74.80069999999999,65,NA
AL141971,GINGER,1971,263,12:00,,HU,31.7N,52.0W,74.80069999999999,65,NA
AL141971,GINGER,1971,263,18:00,,HU,31.8N,52.4W,74.80069999999999,65,NA
AL141971,GINGER,1971,264,00:00,,HU,31.7N,53.0W,74.80069999999999,65,NA
AL141971,GINGER,1971,264,06:00,,HU,31.6N,53.5W,74.80069999999999,65,NA
AL141971,GINGER,1971,264,12:00,,HU,31.5N,54.2W,74.80069999999999,65,993
AL141971,GINGER,1971,264,18:00,,HU,31.4N,55.2W,74.80069999999999,65,NA
AL141971,GINGER,1971,265,00:00,,HU,31.3N,56.5W,74.80069999999999,65,994
AL141971,GINGER,1971,265,06:00,,HU,31.3N,57.8W,74.80069999999999,65,995
AL141971,GINGER,1971,265,12:00,,HU,31.2N,59.2W,74.80069999999999,65,995
AL141971,GINGER,1971,265,18:00,,HU,31.1N,60.3W,92.0624,80,994
AL141971,GINGER,1971,266,00:00,,HU,31.0N,61.5W,92.0624,80,993
AL141971,GINGER,1971,266,06:00,,HU,30.9N,62.8W,92.0624,80,993
AL141971,GINGER,1971,266,12:00,,HU,30.8N,64.0W,86.3085,75,994
AL141971,GINGER,1971,266,18:00,,HU,30.5N,65.1W,86.3085,75,992
AL141971,GINGER,1971,267,00:00,,HU,30.1N,66.2W,86.3085,75,988
AL141971,GINGER,1971,267,06:00,,HU,30.0N,67.1W,86.3085,75,986
AL141971,GINGER,1971,267,12:00,,HU,30.0N,67.5W,80.5546,70,993
AL141971,GINGER,1971,267,18:00,,HU,29.9N,67.8W,80.5546,70,988
AL141971,GINGER,1971,268,00:00,,HU,29.8N,68.2W,80.5546,70,980
AL141971,GINGER,1971,268,06:00,,HU,29.6N,68.4W,80.5546,70,981
AL141971,GINGER,1971,268,12:00,,HU,29.4N,68.5W,86.3085,75,984
AL141971,GINGER,1971,268,18:00,,HU,29.2N,68.6W,86.3085,75,980
AL141971,GINGER,1971,269,00:00,,HU,28.8N,68.8W,86.3085,75,976
AL141971,GINGER,1971,269,06:00,,HU,28.4N,69.0W,80.5546,70,976
AL141971,GINGER,1971,269,12:00,,HU,28.2N,69.3W,74.80069999999999,65,982
AL141971,GINGER,1971,269,18:00,,HU,28.0N,69.7W,80.5546,70,983
AL141971,GINGER,1971,270,00:00,,HU,27.9N,70.2W,80.5546,70,980
AL141971,GINGER,1971,270,06:00,,HU,28.0N,70.4W,86.3085,75,978
AL141971,GINGER,1971,270,12:00,,HU,28.2N,70.6W,92.0624,80,975
AL141971,GINGER,1971,270,18:00,,HU,28.4N,70.9W,92.0624,80,969
AL141971,GINGER,1971,271,00:00,,HU,28.7N,71.0W,92.0624,80,969
AL141971,GINGER,1971,271,06:00,,HU,29.1N,71.1W,92.0624,80,976
AL141971,GINGER,1971,271,12:00,,HU,29.5N,71.3W,92.0624,80,981
AL141971,GINGER,1971,271,18:00,,HU,30.0N,71.7W,97.8163,85,980
AL141971,GINGER,1971,272,00:00,,HU,30.5N,72.2W,97.8163,85,985
AL141971,GINGER,1971,272,06:00,,HU,31.0N,72.8W,103.57019999999999,90,982
AL141971,GINGER,1971,272,12:00,,HU,31.6N,73.5W,103.57019999999999,90,983
AL141971,GINGER,1971,272,18:00,,HU,32.3N,74.4W,103.57019999999999,90,985
AL141971,GINGER,1971,273,00:00,,HU,32.9N,75.0W,97.8163,85,988
AL141971,GINGER,1971,273,06:00,,HU,33.5N,75.5W,92.0624,80,985
AL141971,GINGER,1971,273,12:00,,HU,34.0N,76.0W,86.3085,75,985
